payment_id,order_id,amount,method,utr,created_at,status
PAY-000712,ORD-000712,25000.00,NETBANKING,UTR-IND-00000712,2026-08-10T00:50:00+00:00,SUCCESS
PAY-000713,ORD-000713,2999.00,NETBANKING,UTR-IND-00000713,2026-08-17T03:11:00+00:00,SUCCESS
PAY-000714,ORD-000714,49999.00,WALLET,UTR-IND-00000714,2026-08-24T06:21:00+00:00,SUCCESS
PAY-000715,ORD-000715,49999.00,NETBANKING,UTR-IND-00000715,2026-08-06T09:40:00+00:00,SUCCESS
PAY-000716,ORD-000716,7500.00,NETBANKING,UTR-IND-00000716,2026-08-13T13:00:00+00:00,SUCCESS
PAY-000717,ORD-000717,499.00,CARD,UTR-IND-00000717,2026-08-20T15:13:00+00:00,SUCCESS
PAY-000718,ORD-000718,299.00,NETBANKING,UTR-IND-00000718,2026-08-02T18:36:00+00:00,SUCCESS
PAY-000719,ORD-000719,14999.00,NETBANKING,UTR-IND-00000719,2026-08-09T21:47:00+00:00,SUCCESS
PAY-000720,ORD-000720,1999.00,NETBANKING,UTR-IND-00000720,2026-08-16T00:05:00+00:00,SUCCESS
PAY-000721,ORD-000721,9999.00,CARD,UTR-BATCH-0001,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000722,ORD-000722,49999.00,NETBANKING,UTR-BATCH-0001,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000723,ORD-000723,2999.00,WALLET,UTR-BATCH-0001,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000724,ORD-000724,49999.00,WALLET,UTR-BATCH-0002,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000725,ORD-000725,1499.50,NETBANKING,UTR-BATCH-0002,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000726,ORD-000726,1499.50,CARD,UTR-BATCH-0002,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000727,ORD-000727,49999.00,CARD,UTR-BATCH-0003,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000728,ORD-000728,499.00,UPI,UTR-BATCH-0003,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000729,ORD-000729,799.00,UPI,UTR-BATCH-0003,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000730,ORD-000730,299.00,WALLET,UTR-BATCH-0004,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000731,ORD-000731,1299.00,CARD,UTR-BATCH-0004,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000732,ORD-000732,799.00,CARD,UTR-BATCH-0004,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000733,ORD-000733,299.00,CARD,UTR-BATCH-0005,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000734,ORD-000734,25000.00,NETBANKING,UTR-BATCH-0005,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000735,ORD-000735,499.00,WALLET,UTR-BATCH-0005,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000736,ORD-000736,49999.00,UPI,UTR-BATCH-0006,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000737,ORD-000737,299.00,WALLET,UTR-BATCH-0006,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000738,ORD-000738,299.00,UPI,UTR-BATCH-0006,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000739,ORD-000739,2999.00,NETBANKING,UTR-BATCH-0007,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000740,ORD-000740,299.00,WALLET,UTR-BATCH-0007,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000741,ORD-000741,1499.50,UPI,UTR-BATCH-0007,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000742,ORD-000742,999.00,CARD,UTR-BATCH-0008,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000743,ORD-000743,2499.00,CARD,UTR-BATCH-0008,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000744,ORD-000744,2999.00,NETBANKING,UTR-BATCH-0008,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000745,ORD-000745,2999.00,WALLET,UTR-BATCH-0009,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000746,ORD-000746,799.00,NETBANKING,UTR-BATCH-0009,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000747,ORD-000747,9999.00,WALLET,UTR-BATCH-0009,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000748,ORD-000748,2499.00,CARD,UTR-BATCH-0010,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000749,ORD-000749,3499.00,UPI,UTR-BATCH-0010,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000750,ORD-000750,499.00,UPI,UTR-BATCH-0010,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000751,ORD-000751,9999.00,WALLET,UTR-BATCH-0011,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000752,ORD-000752,9999.00,WALLET,UTR-BATCH-0011,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000753,ORD-000753,499.00,UPI,UTR-BATCH-0011,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000754,ORD-000754,1499.50,UPI,UTR-BATCH-0012,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000755,ORD-000755,49999.00,WALLET,UTR-BATCH-0012,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000756,ORD-000756,4999.00,UPI,UTR-BATCH-0012,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000757,ORD-000757,499.00,CARD,UTR-BATCH-0013,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000758,ORD-000758,1999.00,WALLET,UTR-BATCH-0013,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000759,ORD-000759,2999.00,UPI,UTR-BATCH-0013,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000760,ORD-000760,799.00,NETBANKING,UTR-BATCH-0014,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000761,ORD-000761,499.00,CARD,UTR-BATCH-0014,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000762,ORD-000762,4999.00,UPI,UTR-BATCH-0014,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000763,ORD-000763,1999.00,CARD,UTR-BATCH-0015,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000764,ORD-000764,9999.00,UPI,UTR-BATCH-0015,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000765,ORD-000765,3499.00,CARD,UTR-BATCH-0015,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000766,ORD-000766,2499.00,WALLET,UTR-BATCH-0016,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000767,ORD-000767,4999.00,WALLET,UTR-BATCH-0016,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000768,ORD-000768,1299.00,UPI,UTR-BATCH-0016,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000769,ORD-000769,7500.00,UPI,UTR-BATCH-0017,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000770,ORD-000770,999.00,WALLET,UTR-BATCH-0017,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000771,ORD-000771,2499.00,UPI,UTR-BATCH-0017,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000772,ORD-000772,4999.00,WALLET,UTR-BATCH-0018,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000773,ORD-000773,4999.00,UPI,UTR-BATCH-0018,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000774,ORD-000774,2999.00,WALLET,UTR-BATCH-0018,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000775,ORD-000775,49999.00,CARD,UTR-BATCH-0019,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000776,ORD-000776,7500.00,WALLET,UTR-BATCH-0019,2026-08-06T10:20:00+00:00,SUCCESS
PAY-000777,ORD-000777,14999.00,CARD,UTR-BATCH-0019,2026-08-11T10:20:00+00:00,SUCCESS
PAY-000778,ORD-000778,9999.00,UPI,UTR-BATCH-0020,2026-08-16T10:20:00+00:00,SUCCESS
PAY-000779,ORD-000779,3499.00,CARD,UTR-BATCH-0020,2026-08-21T10:20:00+00:00,SUCCESS
PAY-000780,ORD-000780,799.00,UPI,UTR-BATCH-0020,2026-08-01T10:20:00+00:00,SUCCESS
PAY-000781,ORD-000781,3499.00,UPI,UTR-IND-00000781,2026-08-13T14:25:00+00:00,SUCCESS
PAY-000782,ORD-000782,3499.00,UPI,UTR-IND-00000782,2026-08-15T14:25:00+00:00,SUCCESS
PAY-000783,ORD-000783,3499.00,UPI,UTR-IND-00000783,2026-08-17T14:25:00+00:00,SUCCESS
PAY-000784,ORD-000784,3499.00,UPI,UTR-IND-00000784,2026-08-19T14:25:00+00:00,SUCCESS
PAY-000785,ORD-000785,3499.00,UPI,UTR-IND-00000785,2026-08-21T14:25:00+00:00,SUCCESS
PAY-000786,ORD-000786,3499.00,UPI,UTR-IND-00000786,2026-08-23T14:25:00+00:00,SUCCESS
PAY-000787,ORD-000787,3499.00,UPI,UTR-IND-00000787,2026-08-25T14:25:00+00:00,SUCCESS
PAY-000788,ORD-000788,3499.00,UPI,UTR-IND-00000788,2026-08-02T14:25:00+00:00,SUCCESS
PAY-000789,ORD-000789,3499.00,UPI,UTR-IND-00000789,2026-08-04T14:25:00+00:00,SUCCESS
PAY-000790,ORD-000790,3499.00,UPI,UTR-IND-00000790,2026-08-06T14:25:00+00:00,SUCCESS
PAY-000791,ORD-000791,3499.00,UPI,UTR-IND-00000791,2026-08-08T14:25:00+00:00,SUCCESS
PAY-000792,ORD-000792,3499.00,UPI,UTR-IND-00000792,2026-08-10T14:25:00+00:00,SUCCESS
PAY-000793,ORD-000793,3499.00,UPI,UTR-IND-00000793,2026-08-12T14:25:00+00:00,SUCCESS
PAY-000794,ORD-000794,3499.00,UPI,UTR-IND-00000794,2026-08-14T14:25:00+00:00,SUCCESS
PAY-000795,ORD-000795,3499.00,UPI,UTR-IND-00000795,2026-08-16T14:25:00+00:00,SUCCESS
PAY-000796,ORD-000796,3499.00,UPI,UTR-IND-00000796,2026-08-18T14:25:00+00:00,SUCCESS
PAY-000797,ORD-000797,3499.00,UPI,UTR-IND-00000797,2026-08-20T14:25:00+00:00,SUCCESS
PAY-000798,ORD-000798,3499.00,UPI,UTR-IND-00000798,2026-08-22T14:25:00+00:00,SUCCESS
PAY-000799,ORD-000799,3499.00,UPI,UTR-IND-00000799,2026-08-24T14:25:00+00:00,SUCCESS
PAY-000800,ORD-000800,3499.00,UPI,UTR-IND-00000800,2026-08-01T14:25:00+00:00,SUCCESS
PAY-000801,ORD-000801,3499.00,UPI,UTR-IND-00000801,2026-08-03T14:25:00+00:00,SUCCESS
PAY-000802,ORD-000802,3499.00,UPI,UTR-IND-00000802,2026-08-05T14:25:00+00:00,SUCCESS
PAY-000803,ORD-000803,3499.00,UPI,UTR-IND-00000803,2026-08-07T14:25:00+00:00,SUCCESS
PAY-000804,ORD-000804,3499.00,UPI,UTR-IND-00000804,2026-08-09T14:25:00+00:00,SUCCESS
PAY-000805,ORD-000805,2999.00,NETBANKING,UTR-IND-00000805,2026-08-06T11:25:00+00:00,SUCCESS
PAY-000806,ORD-000806,1299.00,NETBANKING,UTR-IND-00000806,2026-08-07T11:25:00+00:00,SUCCESS
PAY-000807,ORD-000807,9999.00,NETBANKING,UTR-IND-00000807,2026-08-08T11:25:00+00:00,SUCCESS
PAY-000808,ORD-000808,1299.00,NETBANKING,UTR-IND-00000808,2026-08-09T11:25:00+00:00,SUCCESS
PAY-000809,ORD-000809,9999.00,NETBANKING,UTR-IND-00000809,2026-08-10T11:25:00+00:00,SUCCESS
PAY-000810,ORD-000810,4999.00,NETBANKING,UTR-IND-00000810,2026-08-01T11:25:00+00:00,SUCCESS
PAY-000811,ORD-000811,7500.00,NETBANKING,UTR-IND-00000811,2026-08-02T11:25:00+00:00,SUCCESS
PAY-000812,ORD-000812,999.00,NETBANKING,UTR-IND-00000812,2026-08-03T11:25:00+00:00,SUCCESS
PAY-000813,ORD-000813,799.00,NETBANKING,UTR-IND-00000813,2026-08-04T11:25:00+00:00,SUCCESS
PAY-000814,ORD-000814,299.00,NETBANKING,UTR-IND-00000814,2026-08-05T11:25:00+00:00,SUCCESS
PAY-000815,ORD-000815,3499.00,NETBANKING,UTR-IND-00000815,2026-08-06T11:25:00+00:00,SUCCESS
PAY-000816,ORD-000816,25000.00,NETBANKING,UTR-IND-00000816,2026-08-07T11:25:00+00:00,SUCCESS
PAY-000817,ORD-000817,7500.00,NETBANKING,UTR-IND-00000817,2026-08-08T11:25:00+00:00,SUCCESS
PAY-000818,ORD-000818,2999.00,NETBANKING,UTR-IND-00000818,2026-08-09T11:25:00+00:00,SUCCESS
PAY-000819,ORD-000819,999.00,NETBANKING,UTR-IND-00000819,2026-08-10T11:25:00+00:00,SUCCESS
PAY-000820,ORD-000820,1299.00,NETBANKING,UTR-IND-00000820,2026-08-01T11:25:00+00:00,SUCCESS
PAY-000821,ORD-000821,799.00,NETBANKING,UTR-IND-00000821,2026-08-02T11:25:00+00:00,SUCCESS
PAY-000822,ORD-000822,1499.50,NETBANKING,UTR-IND-00000822,2026-08-03T11:25:00+00:00,SUCCESS
PAY-000823,ORD-000823,14999.00,NETBANKING,UTR-IND-00000823,2026-08-04T11:25:00+00:00,SUCCESS
PAY-000824,ORD-000824,25000.00,NETBANKING,UTR-IND-00000824,2026-08-05T11:25:00+00:00,SUCCESS
PAY-000825,ORD-000825,14999.00,NETBANKING,UTR-IND-00000825,2026-08-06T11:25:00+00:00,SUCCESS
PAY-000826,ORD-000826,999.00,NETBANKING,UTR-IND-00000826,2026-08-07T11:25:00+00:00,SUCCESS
PAY-000827,ORD-000827,299.00,NETBANKING,UTR-IND-00000827,2026-08-08T11:25:00+00:00,SUCCESS
PAY-000828,ORD-000828,799.00,NETBANKING,UTR-IND-00000828,2026-08-09T11:25:00+00:00,SUCCESS
PAY-000829,ORD-000853,3499.00,CARD,UTR-IND-00000853,2026-08-13T16:35:00+00:00,SUCCESS
PAY-000830,ORD-000854,49999.00,CARD,UTR-IND-00000854,2026-08-17T16:35:00+00:00,SUCCESS
PAY-000831,ORD-000855,799.00,CARD,UTR-IND-00000855,2026-08-01T16:35:00+00:00,SUCCESS
PAY-000832,ORD-000856,7500.00,CARD,UTR-IND-00000856,2026-08-05T16:35:00+00:00,SUCCESS
PAY-000833,ORD-000857,2999.00,CARD,UTR-IND-00000857,2026-08-09T16:35:00+00:00,SUCCESS
PAY-000834,ORD-000858,2499.00,CARD,UTR-IND-00000858,2026-08-13T16:35:00+00:00,SUCCESS
PAY-000835,ORD-000859,49999.00,CARD,UTR-IND-00000859,2026-08-17T16:35:00+00:00,SUCCESS
PAY-000836,ORD-000860,1999.00,CARD,UTR-IND-00000860,2026-08-01T16:35:00+00:00,SUCCESS
PAY-000837,ORD-000861,25000.00,CARD,UTR-IND-00000861,2026-08-05T16:35:00+00:00,SUCCESS
PAY-000838,ORD-000862,999.00,CARD,UTR-IND-00000862,2026-08-09T16:35:00+00:00,SUCCESS
PAY-000839,ORD-000863,1299.00,CARD,UTR-IND-00000863,2026-08-13T16:35:00+00:00,SUCCESS
PAY-000840,ORD-000864,3499.00,CARD,UTR-IND-00000864,2026-08-17T16:35:00+00:00,SUCCESS
PAY-000841,ORD-000865,299.00,CARD,UTR-IND-00000865,2026-08-01T16:35:00+00:00,SUCCESS
PAY-000842,ORD-000866,9999.00,CARD,UTR-IND-00000866,2026-08-05T16:35:00+00:00,SUCCESS
PAY-000843,ORD-000867,4999.00,CARD,UTR-IND-00000867,2026-08-09T16:35:00+00:00,SUCCESS
PAY-000844,ORD-000868,9999.00,CARD,UTR-IND-00000868,2026-08-13T16:35:00+00:00,SUCCESS
PAY-000845,ORD-000869,4999.00,CARD,UTR-IND-00000869,2026-08-17T16:35:00+00:00,SUCCESS
PAY-000846,ORD-000870,25000.00,CARD,UTR-IND-00000870,2026-08-01T16:35:00+00:00,SUCCESS
PAY-000847,ORD-000871,4999.00,CARD,UTR-IND-00000871,2026-08-05T16:35:00+00:00,SUCCESS
PAY-000848,ORD-000872,14999.00,CARD,UTR-IND-00000872,2026-08-09T16:35:00+00:00,SUCCESS
PAY-000849,ORD-000873,1299.00,CARD,UTR-IND-00000873,2026-08-13T16:35:00+00:00,SUCCESS
PAY-000850,ORD-000874,3499.00,CARD,UTR-IND-00000874,2026-08-17T16:35:00+00:00,SUCCESS
PAY-000851,ORD-000875,4999.00,CARD,UTR-IND-00000875,2026-08-01T16:35:00+00:00,SUCCESS
PAY-000852,ORD-000876,1999.00,CARD,UTR-IND-00000876,2026-08-05T16:35:00+00:00,SUCCESS
PAY-000853,ORD-000877,49999.00,UPI,UTR-IND-00000877,2026-08-14T13:20:00+00:00,SUCCESS
PAY-000854,ORD-000878,4999.00,UPI,UTR-IND-00000878,2026-08-17T13:20:00+00:00,SUCCESS
PAY-000855,ORD-000879,1499.50,UPI,UTR-IND-00000879,2026-08-20T13:20:00+00:00,SUCCESS
PAY-000856,ORD-000880,9999.00,UPI,UTR-IND-00000880,2026-08-01T13:20:00+00:00,SUCCESS
PAY-000857,ORD-000881,4999.00,UPI,UTR-IND-00000881,2026-08-04T13:20:00+00:00,SUCCESS
PAY-000858,ORD-000882,3499.00,UPI,UTR-IND-00000882,2026-08-07T13:20:00+00:00,SUCCESS
PAY-000859,ORD-000883,49999.00,UPI,UTR-IND-00000883,2026-08-10T13:20:00+00:00,SUCCESS
PAY-000860,ORD-000884,2499.00,UPI,UTR-IND-00000884,2026-08-13T13:20:00+00:00,SUCCESS
PAY-000861,ORD-000885,4999.00,UPI,UTR-IND-00000885,2026-08-16T13:20:00+00:00,SUCCESS
PAY-000862,ORD-000886,9999.00,UPI,UTR-IND-00000886,2026-08-19T13:20:00+00:00,SUCCESS
PAY-000863,ORD-000887,2999.00,UPI,UTR-IND-00000887,2026-08-22T13:20:00+00:00,SUCCESS
PAY-000864,ORD-000888,9999.00,UPI,UTR-IND-00000888,2026-08-03T13:20:00+00:00,SUCCESS
PAY-000865,ORD-000889,7500.00,UPI,UTR-IND-00000889,2026-08-06T13:20:00+00:00,SUCCESS
PAY-000866,ORD-000890,999.00,UPI,UTR-IND-00000890,2026-08-09T13:20:00+00:00,SUCCESS
PAY-000867,ORD-000891,1999.00,UPI,UTR-IND-00000891,2026-08-12T13:20:00+00:00,SUCCESS
PAY-000868,ORD-000892,1499.50,UPI,UTR-IND-00000892,2026-08-15T13:20:00+00:00,SUCCESS
PAY-000869,ORD-000893,299.00,UPI,UTR-IND-00000893,2026-08-18T13:20:00+00:00,SUCCESS
PAY-000870,ORD-000894,25000.00,UPI,UTR-IND-00000894,2026-08-21T13:20:00+00:00,SUCCESS
PAY-000871,ORD-000895,1999.00,UPI,UTR-IND-00000895,2026-08-02T13:20:00+00:00,SUCCESS
PAY-000872,ORD-000896,25000.00,UPI,UTR-IND-00000896,2026-08-05T13:20:00+00:00,SUCCESS
PAY-000873,ORD-000897,3499.00,UPI,UTR-IND-00000897,2026-08-08T13:20:00+00:00,SUCCESS
PAY-000874,ORD-000898,799.00,UPI,UTR-IND-00000898,2026-08-11T13:20:00+00:00,SUCCESS
PAY-000875,ORD-000899,14999.00,UPI,UTR-IND-00000899,2026-08-14T13:20:00+00:00,SUCCESS
PAY-000876,ORD-000900,49999.00,UPI,UTR-IND-00000900,2026-08-17T13:20:00+00:00,SUCCESS
PAY-000877,ORD-000901,1499.55,UPI,UTR-IND-00000901,2026-08-03T12:05:00+00:00,SUCCESS
PAY-000878,ORD-000902,1499.55,UPI,UTR-IND-00000902,2026-08-05T12:05:00+00:00,SUCCESS
PAY-000879,ORD-000903,1499.55,UPI,UTR-IND-00000903,2026-08-07T12:05:00+00:00,SUCCESS
PAY-000880,ORD-000904,1499.55,UPI,UTR-IND-00000904,2026-08-09T12:05:00+00:00,SUCCESS
PAY-000881,ORD-000905,1499.55,UPI,UTR-IND-00000905,2026-08-11T12:05:00+00:00,SUCCESS
PAY-000882,ORD-000906,1499.55,UPI,UTR-IND-00000906,2026-08-13T12:05:00+00:00,SUCCESS
PAY-000883,ORD-000907,1499.55,UPI,UTR-IND-00000907,2026-08-15T12:05:00+00:00,SUCCESS
PAY-000884,ORD-000908,1499.55,UPI,UTR-IND-00000908,2026-08-17T12:05:00+00:00,SUCCESS
PAY-000885,ORD-000909,1499.55,UPI,UTR-IND-00000909,2026-08-19T12:05:00+00:00,SUCCESS
PAY-000886,ORD-000910,1499.55,UPI,UTR-IND-00000910,2026-08-21T12:05:00+00:00,SUCCESS
PAY-000887,ORD-000911,1499.55,UPI,UTR-IND-00000911,2026-08-23T12:05:00+00:00,SUCCESS
PAY-000888,ORD-000912,1499.55,UPI,UTR-IND-00000912,2026-08-25T12:05:00+00:00,SUCCESS
PAY-000889,ORD-000913,1499.55,UPI,UTR-IND-00000913,2026-08-02T12:05:00+00:00,SUCCESS
PAY-000890,ORD-000914,1499.55,UPI,UTR-IND-00000914,2026-08-04T12:05:00+00:00,SUCCESS
PAY-000891,ORD-000915,1499.55,UPI,UTR-IND-00000915,2026-08-06T12:05:00+00:00,SUCCESS
PAY-000892,ORD-000916,1499.55,UPI,UTR-IND-00000916,2026-08-08T12:05:00+00:00,SUCCESS
PAY-000893,ORD-000917,1499.55,UPI,UTR-IND-00000917,2026-08-10T12:05:00+00:00,SUCCESS
PAY-000894,ORD-000918,1499.55,UPI,UTR-IND-00000918,2026-08-12T12:05:00+00:00,SUCCESS
PAY-000895,ORD-000919,1499.55,UPI,UTR-IND-00000919,2026-08-14T12:05:00+00:00,SUCCESS
PAY-000896,ORD-000920,1499.55,UPI,UTR-IND-00000920,2026-08-16T12:05:00+00:00,SUCCESS
PAY-000897,ORD-000921,1299.00,UPI,UTR-IND-00092112,2026-08-14T15:35:00+00:00,SUCCESS
PAY-000898,ORD-000922,3499.00,UPI,UTR-IND-00092212,2026-08-17T15:35:00+00:00,SUCCESS
PAY-000899,ORD-000923,2499.00,UPI,UTR-IND-00092312,2026-08-20T15:35:00+00:00,SUCCESS
PAY-000900,ORD-000924,2999.00,UPI,UTR-IND-00092412,2026-08-23T15:35:00+00:00,SUCCESS
PAY-000901,ORD-000925,1299.00,UPI,UTR-IND-00092512,2026-08-01T15:35:00+00:00,SUCCESS
PAY-000902,ORD-000926,14999.00,UPI,UTR-IND-00092612,2026-08-04T15:35:00+00:00,SUCCESS
PAY-000903,ORD-000927,9999.00,UPI,UTR-IND-00092712,2026-08-07T15:35:00+00:00,SUCCESS
PAY-000904,ORD-000928,799.00,UPI,UTR-IND-00092812,2026-08-10T15:35:00+00:00,SUCCESS
PAY-000905,ORD-000929,25000.00,UPI,UTR-IND-00092912,2026-08-13T15:35:00+00:00,SUCCESS
PAY-000906,ORD-000930,49999.00,UPI,UTR-IND-00093012,2026-08-16T15:35:00+00:00,SUCCESS
PAY-000907,ORD-000931,9999.00,UPI,UTR-IND-00093112,2026-08-19T15:35:00+00:00,SUCCESS
PAY-000908,ORD-000932,14999.00,UPI,UTR-IND-00093212,2026-08-22T15:35:00+00:00,SUCCESS
PAY-000909,ORD-000933,499.00,UPI,UTR-IND-00093312,2026-08-25T15:35:00+00:00,SUCCESS
PAY-000910,ORD-000934,7500.00,UPI,UTR-IND-00093412,2026-08-03T15:35:00+00:00,SUCCESS
PAY-000911,ORD-000935,799.00,UPI,UTR-IND-00093512,2026-08-06T15:35:00+00:00,SUCCESS
PAY-000912,ORD-000936,999.00,UPI,UTR-IND-00093612,2026-08-09T15:35:00+00:00,SUCCESS
PAY-000913,ORD-000937,2499.00,UPI,UTR-IND-00093712,2026-08-12T15:35:00+00:00,SUCCESS
PAY-000914,ORD-000938,7500.00,UPI,UTR-IND-00093812,2026-08-15T15:35:00+00:00,SUCCESS
PAY-000915,ORD-000939,1499.50,UPI,UTR-IND-00093912,2026-08-18T15:35:00+00:00,SUCCESS
PAY-000916,ORD-000940,499.00,UPI,UTR-IND-00094012,2026-08-21T15:35:00+00:00,SUCCESS
PAY-000917,ORD-000941,9999.00,CARD,UTR-IND-00000941,2026-08-15T08:15:00+00:00,SUCCESS
PAY-000918,ORD-000942,4999.00,CARD,UTR-IND-00000942,2026-08-19T08:15:00+00:00,SUCCESS
PAY-000919,ORD-000943,14999.00,CARD,UTR-IND-00000943,2026-08-23T08:15:00+00:00,SUCCESS
PAY-000920,ORD-000944,999.00,CARD,UTR-IND-00000944,2026-08-02T08:15:00+00:00,SUCCESS
PAY-000921,ORD-000945,299.00,CARD,UTR-IND-00000945,2026-08-06T08:15:00+00:00,SUCCESS
PAY-000922,ORD-000946,999.00,CARD,UTR-IND-00000946,2026-08-10T08:15:00+00:00,SUCCESS
PAY-000923,ORD-000947,2999.00,CARD,UTR-IND-00000947,2026-08-14T08:15:00+00:00,SUCCESS
PAY-000924,ORD-000948,2499.00,CARD,UTR-IND-00000948,2026-08-18T08:15:00+00:00,SUCCESS
PAY-000925,ORD-000949,2499.00,CARD,UTR-IND-00000949,2026-08-22T08:15:00+00:00,SUCCESS
PAY-000926,ORD-000950,25000.00,CARD,UTR-IND-00000950,2026-08-01T08:15:00+00:00,SUCCESS
PAY-000927,ORD-000951,2499.00,UPI,UTR-IND-000951A,2026-08-03T18:22:00+00:00,SUCCESS
PAY-000928,ORD-000951,2499.00,UPI,UTR-IND-000951B,2026-08-03T18:24:00+00:00,SUCCESS
PAY-000929,ORD-000952,2499.00,UPI,UTR-IND-000952A,2026-08-05T18:22:00+00:00,SUCCESS
PAY-000930,ORD-000952,2499.00,UPI,UTR-IND-000952B,2026-08-05T18:24:00+00:00,SUCCESS
PAY-000931,ORD-000953,2499.00,UPI,UTR-IND-000953A,2026-08-07T18:22:00+00:00,SUCCESS
PAY-000932,ORD-000953,2499.00,UPI,UTR-IND-000953B,2026-08-07T18:24:00+00:00,SUCCESS
PAY-000933,ORD-000954,2499.00,UPI,UTR-IND-000954A,2026-08-09T18:22:00+00:00,SUCCESS
PAY-000934,ORD-000954,2499.00,UPI,UTR-IND-000954B,2026-08-09T18:24:00+00:00,SUCCESS
PAY-000935,ORD-000955,2499.00,UPI,UTR-IND-000955A,2026-08-11T18:22:00+00:00,SUCCESS
PAY-000936,ORD-000955,2499.00,UPI,UTR-IND-000955B,2026-08-11T18:24:00+00:00,SUCCESS
PAY-000937,ORD-000956,2499.00,UPI,UTR-IND-000956A,2026-08-13T18:22:00+00:00,SUCCESS
PAY-000938,ORD-000956,2499.00,UPI,UTR-IND-000956B,2026-08-13T18:24:00+00:00,SUCCESS
PAY-000939,ORD-000957,2499.00,UPI,UTR-IND-000957A,2026-08-15T18:22:00+00:00,SUCCESS
PAY-000940,ORD-000957,2499.00,UPI,UTR-IND-000957B,2026-08-15T18:24:00+00:00,SUCCESS
PAY-000941,ORD-000958,2499.00,UPI,UTR-IND-000958A,2026-08-17T18:22:00+00:00,SUCCESS
PAY-000942,ORD-000958,2499.00,UPI,UTR-IND-000958B,2026-08-17T18:24:00+00:00,SUCCESS
PAY-000943,ORD-000959,2499.00,UPI,UTR-IND-000959A,2026-08-19T18:22:00+00:00,SUCCESS
PAY-000944,ORD-000959,2499.00,UPI,UTR-IND-000959B,2026-08-19T18:24:00+00:00,SUCCESS
PAY-000945,ORD-000960,2499.00,UPI,UTR-IND-000960A,2026-08-21T18:22:00+00:00,SUCCESS
PAY-000946,ORD-000960,2499.00,UPI,UTR-IND-000960B,2026-08-21T18:24:00+00:00,SUCCESS
PAY-000947,ORD-000961,2499.00,UPI,UTR-IND-000961A,2026-08-23T18:22:00+00:00,SUCCESS
PAY-000948,ORD-000961,2499.00,UPI,UTR-IND-000961B,2026-08-23T18:24:00+00:00,SUCCESS
PAY-000949,ORD-000962,2499.00,UPI,UTR-IND-000962A,2026-08-25T18:22:00+00:00,SUCCESS
