order_id,customer_id,amount,currency,created_at,status
ORD-000916,CUST-0017,1499.50,INR,2026-08-08T12:00:00+00:00,COMPLETED
ORD-000917,CUST-0018,1499.50,INR,2026-08-10T12:00:00+00:00,COMPLETED
ORD-000918,CUST-0019,1499.50,INR,2026-08-12T12:00:00+00:00,COMPLETED
ORD-000919,CUST-0020,1499.50,INR,2026-08-14T12:00:00+00:00,COMPLETED
ORD-000920,CUST-0021,1499.50,INR,2026-08-16T12:00:00+00:00,COMPLETED
ORD-000921,CUST-0022,1999.00,INR,2026-08-14T15:30:00+00:00,COMPLETED
ORD-000922,CUST-0023,25000.00,INR,2026-08-17T15:30:00+00:00,COMPLETED
ORD-000923,CUST-0024,3499.00,INR,2026-08-20T15:30:00+00:00,COMPLETED
ORD-000924,CUST-0025,799.00,INR,2026-08-23T15:30:00+00:00,COMPLETED
ORD-000925,CUST-0026,14999.00,INR,2026-08-01T15:30:00+00:00,COMPLETED
ORD-000926,CUST-0027,49999.00,INR,2026-08-04T15:30:00+00:00,COMPLETED
ORD-000927,CUST-0028,1299.00,INR,2026-08-07T15:30:00+00:00,COMPLETED
ORD-000928,CUST-0029,3499.00,INR,2026-08-10T15:30:00+00:00,COMPLETED
ORD-000929,CUST-0030,2499.00,INR,2026-08-13T15:30:00+00:00,COMPLETED
ORD-000930,CUST-0031,2999.00,INR,2026-08-16T15:30:00+00:00,COMPLETED
ORD-000931,CUST-0032,1299.00,INR,2026-08-19T15:30:00+00:00,COMPLETED
ORD-000932,CUST-0033,14999.00,INR,2026-08-22T15:30:00+00:00,COMPLETED
ORD-000933,CUST-0034,9999.00,INR,2026-08-25T15:30:00+00:00,COMPLETED
ORD-000934,CUST-0035,799.00,INR,2026-08-03T15:30:00+00:00,COMPLETED
ORD-000935,CUST-0036,25000.00,INR,2026-08-06T15:30:00+00:00,COMPLETED
ORD-000936,CUST-0037,49999.00,INR,2026-08-09T15:30:00+00:00,COMPLETED
ORD-000937,CUST-0038,9999.00,INR,2026-08-12T15:30:00+00:00,COMPLETED
ORD-000938,CUST-0039,14999.00,INR,2026-08-15T15:30:00+00:00,COMPLETED
ORD-000939,CUST-0040,499.00,INR,2026-08-18T15:30:00+00:00,COMPLETED
ORD-000940,CUST-0041,7500.00,INR,2026-08-21T15:30:00+00:00,COMPLETED
ORD-000941,CUST-0042,799.00,INR,2026-08-15T08:10:00+00:00,COMPLETED
ORD-000942,CUST-0043,999.00,INR,2026-08-19T08:10:00+00:00,COMPLETED
ORD-000943,CUST-0044,2499.00,INR,2026-08-23T08:10:00+00:00,COMPLETED
ORD-000944,CUST-0045,7500.00,INR,2026-08-02T08:10:00+00:00,COMPLETED
ORD-000945,CUST-0046,1499.50,INR,2026-08-06T08:10:00+00:00,COMPLETED
ORD-000946,CUST-0047,499.00,INR,2026-08-10T08:10:00+00:00,COMPLETED
ORD-000947,CUST-0048,9999.00,INR,2026-08-14T08:10:00+00:00,COMPLETED
ORD-000948,CUST-0049,4999.00,INR,2026-08-18T08:10:00+00:00,COMPLETED
ORD-000949,CUST-0050,14999.00,INR,2026-08-22T08:10:00+00:00,COMPLETED
ORD-000950,CUST-0051,999.00,INR,2026-08-01T08:10:00+00:00,COMPLETED
ORD-000951,CUST-0052,2499.00,INR,2026-08-03T18:20:00+00:00,COMPLETED
ORD-000952,CUST-0053,2499.00,INR,2026-08-05T18:20:00+00:00,COMPLETED
ORD-000953,CUST-0054,2499.00,INR,2026-08-07T18:20:00+00:00,COMPLETED
ORD-000954,CUST-0055,2499.00,INR,2026-08-09T18:20:00+00:00,COMPLETED
ORD-000955,CUST-0056,2499.00,INR,2026-08-11T18:20:00+00:00,COMPLETED
ORD-000956,CUST-0057,2499.00,INR,2026-08-13T18:20:00+00:00,COMPLETED
ORD-000957,CUST-0058,2499.00,INR,2026-08-15T18:20:00+00:00,COMPLETED
ORD-000958,CUST-0059,2499.00,INR,2026-08-17T18:20:00+00:00,COMPLETED
ORD-000959,CUST-0060,2499.00,INR,2026-08-19T18:20:00+00:00,COMPLETED
ORD-000960,CUST-0061,2499.00,INR,2026-08-21T18:20:00+00:00,COMPLETED
ORD-000961,CUST-0062,2499.00,INR,2026-08-23T18:20:00+00:00,COMPLETED
ORD-000962,CUST-0063,2499.00,INR,2026-08-25T18:20:00+00:00,COMPLETED
ORD-000963,CUST-0064,2499.00,INR,2026-08-02T18:20:00+00:00,COMPLETED
ORD-000964,CUST-0065,2499.00,INR,2026-08-04T18:20:00+00:00,COMPLETED
ORD-000965,CUST-0066,2499.00,INR,2026-08-06T18:20:00+00:00,COMPLETED
ORD-000966,CUST-0067,2499.00,INR,2026-08-08T18:20:00+00:00,COMPLETED
ORD-000967,CUST-0068,2499.00,INR,2026-08-10T18:20:00+00:00,COMPLETED
ORD-000968,CUST-0069,2499.00,INR,2026-08-12T18:20:00+00:00,COMPLETED
ORD-000969,CUST-0070,2499.00,INR,2026-08-14T18:20:00+00:00,COMPLETED
ORD-000970,CUST-0071,2499.00,INR,2026-08-16T18:20:00+00:00,COMPLETED
ORD-000971,CUST-0072,9999.00,INR,2026-08-06T20:45:00+00:00,ABANDONED
ORD-000972,CUST-0073,9999.00,INR,2026-08-11T20:45:00+00:00,ABANDONED
ORD-000973,CUST-0074,9999.00,INR,2026-08-16T20:45:00+00:00,ABANDONED
ORD-000974,CUST-0075,9999.00,INR,2026-08-21T20:45:00+00:00,ABANDONED
ORD-000975,CUST-0076,9999.00,INR,2026-08-01T20:45:00+00:00,ABANDONED
ORD-000976,CUST-0077,9999.00,INR,2026-08-06T20:45:00+00:00,ABANDONED
ORD-000977,CUST-0078,9999.00,INR,2026-08-11T20:45:00+00:00,ABANDONED
ORD-000978,CUST-0079,9999.00,INR,2026-08-16T20:45:00+00:00,ABANDONED
ORD-000979,CUST-0080,9999.00,INR,2026-08-21T20:45:00+00:00,ABANDONED
ORD-000980,CUST-0081,9999.00,INR,2026-08-01T20:45:00+00:00,ABANDONED
ORD-000981,CUST-0082,9999.00,INR,2026-08-06T20:45:00+00:00,ABANDONED
ORD-000982,CUST-0083,9999.00,INR,2026-08-11T20:45:00+00:00,ABANDONED
ORD-000983,CUST-0084,9999.00,INR,2026-08-16T20:45:00+00:00,ABANDONED
ORD-000984,CUST-0085,9999.00,INR,2026-08-21T20:45:00+00:00,ABANDONED
ORD-000985,CUST-0086,9999.00,INR,2026-08-01T20:45:00+00:00,ABANDONED
ORD-000986,CUST-0087,9999.00,INR,2026-08-06T20:45:00+00:00,ABANDONED
ORD-000987,CUST-0088,9999.00,INR,2026-08-11T20:45:00+00:00,ABANDONED
ORD-000988,CUST-0089,9999.00,INR,2026-08-16T20:45:00+00:00,ABANDONED
ORD-000989,CUST-0090,9999.00,INR,2026-08-21T20:45:00+00:00,ABANDONED
ORD-000990,CUST-0091,9999.00,INR,2026-08-01T20:45:00+00:00,ABANDONED
ORD-000991,CUST-0092,299.00,INR,2026-08-24T10:30:00+00:00,COMPLETED
ORD-000992,CUST-0093,999.00,INR,2026-08-02T10:30:00+00:00,COMPLETED
ORD-000993,CUST-0094,2999.00,INR,2026-08-05T10:30:00+00:00,COMPLETED
ORD-000994,CUST-0095,2499.00,INR,2026-08-08T10:30:00+00:00,COMPLETED
ORD-000995,CUST-0096,2499.00,INR,2026-08-11T10:30:00+00:00,COMPLETED
ORD-000996,CUST-0097,25000.00,INR,2026-08-14T10:30:00+00:00,COMPLETED
ORD-000997,CUST-0098,7500.00,INR,2026-08-17T10:30:00+00:00,COMPLETED
ORD-000998,CUST-0099,9999.00,INR,2026-08-20T10:30:00+00:00,COMPLETED
ORD-000999,CUST-0100,25000.00,INR,2026-08-23T10:30:00+00:00,COMPLETED
ORD-001000,CUST-0101,1299.00,INR,2026-08-01T10:30:00+00:00,COMPLETED
